MAT,Mattel Inc.,Mattel,"""Mattel Inc. (MAT)"":[""MAT"",""Mattel""],",,
MXIM,Maxim Integrated Products Inc.,Maxim,"""Maxim Integrated Products Inc. (MXIM)"":[""MXIM"",""Maxim""],",,
MMS,Maximus Inc.,Maximus,"""Maximus Inc. (MMS)"":[""MMS"",""Maximus""],",,
MXL,MaxLinear Inc.,MaxLinear,"""MaxLinear Inc. (MXL)"":[""MXL"",""MaxLinear""],",,
MCFE,McAfee Corp.,McAfee,"""McAfee Corp. (MCFE)"":[""MCFE"",""McAfee""],",,
MKC,McCormick & Company Incorporated,McCormick,"""McCormick & Company Incorporated (MKC)"":[""MKC"",""McCormick""],",,
MCD,McDonald's Corporation,McDonald's,"""McDonald's Corporation (MCD)"":[""MCD"",""McDonald's""],",,
MCK,McKesson Corporation,McKesson,"""McKesson Corporation (MCK)"":[""MCK"",""McKesson""],",,
MDU,MDU Resources Group Inc.,MDU,"""MDU Resources Group Inc. (MDU)"":[""MDU"",""MDU""],",,
MDLA,Medallia Inc.,Medallia,"""Medallia Inc. (MDLA)"":[""MDLA"",""Medallia""],",,
MPW,Medical Properties Trust Inc.,Medical,"""Medical Properties Trust Inc. (MPW)"":[""MPW"",""Medical""],",,
MED,MEDIFAST INC,MEDIFAST,"""MEDIFAST INC (MED)"":[""MED"",""MEDIFAST""],",,
MD,Mednax Inc.,Mednax,"""Mednax Inc. (MD)"":[""MD"",""Mednax""],",,
MEDP,Medpace Holdings Inc.,Medpace,"""Medpace Holdings Inc. (MEDP)"":[""MEDP"",""Medpace""],",,
MDT,Medtronic plc.,Medtronic,"""Medtronic plc. (MDT)"":[""MDT"",""Medtronic""],",,
MRK,Merck & Company Inc.,Merck,"""Merck & Company Inc. (MRK)"":[""MRK"",""Merck""],",,
MCY,Mercury General Corporation,Mercury,"""Mercury General Corporation (MCY)"":[""MCY"",""Mercury""],",,
MRCY,Mercury Systems Inc,Mercury,"""Mercury Systems Inc (MRCY)"":[""MRCY"",""Mercury""],",,
MMSI,Merit Medical Systems Inc.,Merit,"""Merit Medical Systems Inc. (MMSI)"":[""MMSI"",""Merit""],",,
MTH,Meritage Homes Corporation,Meritage,"""Meritage Homes Corporation (MTH)"":[""MTH"",""Meritage""],",,
MTOR,Meritor Inc.,Meritor,"""Meritor Inc. (MTOR)"":[""MTOR"",""Meritor""],",,
MEOH,Methanex Corporation,Methanex,"""Methanex Corporation (MEOH)"":[""MEOH"",""Methanex""],",,
MET,MetLife Inc.,MetLife,"""MetLife Inc. (MET)"":[""MET"",""MetLife""],",,
MGEE,MGE Energy Inc,MGE,"""MGE Energy Inc (MGEE)"":[""MGEE"",""MGE""],",,
MTG,MGIC Investment Corporation,MGIC,"""MGIC Investment Corporation (MTG)"":[""MTG"",""MGIC""],",,
MGP,MGM Growth Properties LLC,MGM,"""MGM Growth Properties LLC (MGP)"":[""MGP"",""MGM""],",,
MGM,MGM Resorts International,MGM,"""MGM Resorts International (MGM)"":[""MGM"",""MGM""],",,
MCHP,Microchip Technology Incorporated,Microchip,"""Microchip Technology Incorporated (MCHP)"":[""MCHP"",""Microchip""],",,
MU,Micron Technology Inc.,Micron,"""Micron Technology Inc. (MU)"":[""MU"",""Micron""],",,
MSFT,Microsoft Corporation,Microsoft,"""Microsoft Corporation (MSFT)"":[""MSFT"",""Microsoft""],",,
MSTR,MicroStrategy Incorporated,MicroStrategy,"""MicroStrategy Incorporated (MSTR)"":[""MSTR"",""MicroStrategy""],",,
MVIS,MicroVision Inc.,MicroVision,"""MicroVision Inc. (MVIS)"":[""MVIS"",""MicroVision""],",,
MAA,Mid-America Apartment Communities Inc.,Mid-America,"""Mid-America Apartment Communities Inc. (MAA)"":[""MAA"",""Mid-America""],",,
MIDD,Middleby Corporation,Middleby,"""Middleby Corporation (MIDD)"":[""MIDD"",""Middleby""],",,
MTX,Minerals Technologies Inc.,Minerals,"""Minerals Technologies Inc. (MTX)"":[""MTX"",""Minerals""],",,
MRTX,Mirati Therapeutics Inc.,Mirati,"""Mirati Therapeutics Inc. (MRTX)"":[""MRTX"",""Mirati""],",,
MKSI,MKS Instruments Inc.,MKS,"""MKS Instruments Inc. (MKSI)"":[""MKSI"",""MKS""],",,
MRNA,Moderna Inc.,Moderna,"""Moderna Inc. (MRNA)"":[""MRNA"",""Moderna""],",,
MODV,ModivCare Inc.,ModivCare,"""ModivCare Inc. (MODV)"":[""MODV"",""ModivCare""],",,
MHK,Mohawk Industries Inc.,Mohawk,"""Mohawk Industries Inc. (MHK)"":[""MHK"",""Mohawk""],",,
MOH,Molina Healthcare Inc,Molina,"""Molina Healthcare Inc (MOH)"":[""MOH"",""Molina""],",,
TAP,Molson Coors Beverage Company,Molson,"""Molson Coors Beverage Company (TAP)"":[""TAP"",""Molson""],",,
MDLZ,Mondelez International Inc.,Mondelez,"""Mondelez International Inc. (MDLZ)"":[""MDLZ"",""Mondelez""],",,
MDB,MongoDB Inc.,MongoDB,"""MongoDB Inc. (MDB)"":[""MDB"",""MongoDB""],",,
MPWR,Monolithic Power Systems Inc.,Monolithic,"""Monolithic Power Systems Inc. (MPWR)"":[""MPWR"",""Monolithic""],",,
MNRO,Monro Inc.,Monro,"""Monro Inc. (MNRO)"":[""MNRO"",""Monro""],",,
MNST,Monster Beverage Corporation,Monster,"""Monster Beverage Corporation (MNST)"":[""MNST"",""Monster""],",,
MCO,Moody's Corporation,Moody's,"""Moody's Corporation (MCO)"":[""MCO"",""Moody's""],",,
MS,Morgan Stanley,Morgan,"""Morgan Stanley (MS)"":[""MS"",""Morgan""],",,
MORN,Morningstar Inc.,Morningstar,"""Morningstar Inc. (MORN)"":[""MORN"",""Morningstar""],",,
MORF,Morphic Holding Inc.,Morphic,"""Morphic Holding Inc. (MORF)"":[""MORF"",""Morphic""],",,
MOS,Mosaic Company,Mosaic,"""Mosaic Company (MOS)"":[""MOS"",""Mosaic""],",,
MSI,Motorola Solutions Inc.,Motorola,"""Motorola Solutions Inc. (MSI)"":[""MSI"",""Motorola""],",,
MPLX,MPLX LP,MPLX,"""MPLX LP (MPLX)"":[""MPLX"",""MPLX""],",,
COOP,Mr. Cooper Group Inc.,Mr.,"""Mr. Cooper Group Inc. (COOP)"":[""COOP"",""Mr.""],",,
MSA,MSA Safety Incorporated,MSA,"""MSA Safety Incorporated (MSA)"":[""MSA"",""MSA""],",,
MSM,MSC Industrial Direct Company Inc.,MSC,"""MSC Industrial Direct Company Inc. (MSM)"":[""MSM"",""MSC""],",,
MSCI,MSCI Inc,MSCI,"""MSCI Inc (MSCI)"":[""MSCI"",""MSCI""],",,
MLI,Mueller Industries Inc.,Mueller,"""Mueller Industries Inc. (MLI)"":[""MLI"",""Mueller""],",,
MWA,MUELLER WATER PRODUCTS,MUELLER,"""MUELLER WATER PRODUCTS (MWA)"":[""MWA"",""MUELLER""],",,
MUR,Murphy Oil Corporation,Murphy,"""Murphy Oil Corporation (MUR)"":[""MUR"",""Murphy""],",,
MUSA,Murphy USA Inc.,Murphy,"""Murphy USA Inc. (MUSA)"":[""MUSA"",""Murphy""],",,
MYGN,Myriad Genetics Inc.,Myriad,"""Myriad Genetics Inc. (MYGN)"":[""MYGN"",""Myriad""],",,
NSTG,NanoString Technologies Inc.,NanoString,"""NanoString Technologies Inc. (NSTG)"":[""NSTG"",""NanoString""],",,
NDAQ,Nasdaq Inc.,Nasdaq,"""Nasdaq Inc. (NDAQ)"":[""NDAQ"",""Nasdaq""],",,
NTRA,Natera Inc.,Natera,"""Natera Inc. (NTRA)"":[""NTRA"",""Natera""],",,
FIZZ,National Beverage Corp.,National,"""National Beverage Corp. (FIZZ)"":[""FIZZ"",""National""],",,
NFG,National Fuel Gas Company,National,"""National Fuel Gas Company (NFG)"":[""NFG"",""National""],",,
NHI,National Health Investors Inc.,National,"""National Health Investors Inc. (NHI)"":[""NHI"",""National""],",,
NATI,National Instruments Corporation,National,"""National Instruments Corporation (NATI)"":[""NATI"",""National""],",,
NNN,National Retail Properties,National,"""National Retail Properties (NNN)"":[""NNN"",""National""],",,
EYE,National Vision Holdings Inc.,National,"""National Vision Holdings Inc. (EYE)"":[""EYE"",""National""],",,
NAVI,Navient Corporation,Navient,"""Navient Corporation (NAVI)"":[""NAVI"",""Navient""],",,
NAV,Navistar International Corporation,Navistar,"""Navistar International Corporation (NAV)"":[""NAV"",""Navistar""],",,
NCNO,nCino Inc.,nCino,"""nCino Inc. (NCNO)"":[""NCNO"",""nCino""],",,
NCR,NCR Corporation,NCR,"""NCR Corporation (NCR)"":[""NCR"",""NCR""],",,
NKTR,Nektar Therapeutics,Nektar,"""Nektar Therapeutics (NKTR)"":[""NKTR"",""Nektar""],",,
NNI,Nelnet Inc.,Nelnet,"""Nelnet Inc. (NNI)"":[""NNI"",""Nelnet""],",,
NEOG,Neogen Corporation,Neogen,"""Neogen Corporation (NEOG)"":[""NEOG"",""Neogen""],",,
NEO,NeoGenomics Inc.,NeoGenomics,"""NeoGenomics Inc. (NEO)"":[""NEO"",""NeoGenomics""],",,
NTAP,NetApp Inc.,NetApp,"""NetApp Inc. (NTAP)"":[""NTAP"",""NetApp""],",,
NFLX,Netflix Inc.,Netflix,"""Netflix Inc. (NFLX)"":[""NFLX"",""Netflix""],",,
NTCT,NetScout Systems Inc.,NetScout,"""NetScout Systems Inc. (NTCT)"":[""NTCT"",""NetScout""],",,
NBIX,Neurocrine Biosciences Inc.,Neurocrine,"""Neurocrine Biosciences Inc. (NBIX)"":[""NBIX"",""Neurocrine""],",,
NVRO,Nevro Corp.,Nevro,"""Nevro Corp. (NVRO)"":[""NVRO"",""Nevro""],",,
NFE,New Fortress Energy Inc.,New,"""New Fortress Energy Inc. (NFE)"":[""NFE"",""New""],",,
NEWR,New Relic Inc.,New,"""New Relic Inc. (NEWR)"":[""NEWR"",""New""],",,
NRZ,New Residential Investment Corp.,New,"""New Residential Investment Corp. (NRZ)"":[""NRZ"",""New""],",,
NYCB,New York Community Bancorp Inc.,New,"""New York Community Bancorp Inc. (NYCB)"":[""NYCB"",""New""],",,
NYT,New York Times Company,New,"""New York Times Company (NYT)"":[""NYT"",""New""],",,
NWL,Newell Brands Inc.,Newell,"""Newell Brands Inc. (NWL)"":[""NWL"",""Newell""],",,
NJR,NewJersey Resources Corporation,NewJersey,"""NewJersey Resources Corporation (NJR)"":[""NJR"",""NewJersey""],",,
NEU,NewMarket Corp,NewMarket,"""NewMarket Corp (NEU)"":[""NEU"",""NewMarket""],",,
NEM,Newmont Corporation,Newmont,"""Newmont Corporation (NEM)"":[""NEM"",""Newmont""],",,
NWS,News Corporation,News,"""News Corporation (NWS)"":[""NWS"",""News""],",,
NWSA,News Corporation,News,"""News Corporation (NWSA)"":[""NWSA"",""News""],",,
NXST,Nexstar Media Group Inc.,Nexstar,"""Nexstar Media Group Inc. (NXST)"":[""NXST"",""Nexstar""],",,
NEE,NextEra Energy Inc.,NextEra,"""NextEra Energy Inc. (NEE)"":[""NEE"",""NextEra""],",,
NEP,NextEra Energy Partners LP,NextEra,"""NextEra Energy Partners LP (NEP)"":[""NEP"",""NextEra""],",,
NGM,NGM Biopharmaceuticals Inc.,NGM,"""NGM Biopharmaceuticals Inc. (NGM)"":[""NGM"",""NGM""],",,
EGOV,NIC Inc,NIC,"""NIC Inc (EGOV)"":[""EGOV"",""NIC""],",,
NKE,Nike Inc.,Nike,"""Nike Inc. (NKE)"":[""NKE"",""Nike""],",,
NKLA,Nikola Corporation,Nikola,"""Nikola Corporation (NKLA)"":[""NKLA"",""Nikola""],",,
NI,NiSource Inc,NiSource,"""NiSource Inc (NI)"":[""NI"",""NiSource""],",,
NDSN,Nordson Corporation,Nordson,"""Nordson Corporation (NDSN)"":[""NDSN"",""Nordson""],",,
JWN,Nordstrom Inc.,Nordstrom,"""Nordstrom Inc. (JWN)"":[""JWN"",""Nordstrom""],",,
NSC,Norfolk Southern Corporation,Norfolk,"""Norfolk Southern Corporation (NSC)"":[""NSC"",""Norfolk""],",,
NTRS,Northern Trust Corporation,Northern,"""Northern Trust Corporation (NTRS)"":[""NTRS"",""Northern""],",,
NOC,Northrop Grumman Corporation,Northrop,"""Northrop Grumman Corporation (NOC)"":[""NOC"",""Northrop""],",,
NWE,NorthWestern Corporation,NorthWestern,"""NorthWestern Corporation (NWE)"":[""NWE"",""NorthWestern""],",,
NLOK,NortonLifeLock Inc.,NortonLifeLock,"""NortonLifeLock Inc. (NLOK)"":[""NLOK"",""NortonLifeLock""],",,
NCLH,Norwegian Cruise Line Holdings Ltd.,Norwegian,"""Norwegian Cruise Line Holdings Ltd. (NCLH)"":[""NCLH"",""Norwegian""],",,
NOV,NOV Inc.,NOV,"""NOV Inc. (NOV)"":[""NOV"",""NOV""],",,
NOVT,Novanta Inc.,Novanta,"""Novanta Inc. (NOVT)"":[""NOVT"",""Novanta""],",,
NVAX,Novavax Inc.,Novavax,"""Novavax Inc. (NVAX)"":[""NVAX"",""Novavax""],",,
NRG,NRG Energy Inc.,NRG,"""NRG Energy Inc. (NRG)"":[""NRG"",""NRG""],",,
NUS,Nu Skin Enterprises Inc.,Nu,"""Nu Skin Enterprises Inc. (NUS)"":[""NUS"",""Nu""],",,
NUAN,Nuance Communications Inc.,Nuance,"""Nuance Communications Inc. (NUAN)"":[""NUAN"",""Nuance""],",,
NUE,Nucor Corporation,Nucor,"""Nucor Corporation (NUE)"":[""NUE"",""Nucor""],",,
NS,Nustar Energy L.P.,Nustar,"""Nustar Energy L.P. (NS)"":[""NS"",""Nustar""],",,
NTNX,Nutanix Inc.,Nutanix,"""Nutanix Inc. (NTNX)"":[""NTNX"",""Nutanix""],",,
NUVA,NuVasive Inc.,NuVasive,"""NuVasive Inc. (NUVA)"":[""NUVA"",""NuVasive""],",,
NUVB,Nuvation Bio Inc.,Nuvation,"""Nuvation Bio Inc. (NUVB)"":[""NUVB"",""Nuvation""],",,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,Nuveen,"""Nuveen AMT-Free Municipal Credit Income Fund (NVG)"":[""NVG"",""Nuveen""],",,
NEA,Nuveen AMT-Free Quality Municipal Income Fund,Nuveen,"""Nuveen AMT-Free Quality Municipal Income Fund (NEA)"":[""NEA"",""Nuveen""],",,
NAC,Nuveen California Quality Municipal Income Fund,Nuveen,"""Nuveen California Quality Municipal Income Fund (NAC)"":[""NAC"",""Nuveen""],",,
NZF,Nuveen Municipal Credit Income Fund,Nuveen,"""Nuveen Municipal Credit Income Fund (NZF)"":[""NZF"",""Nuveen""],",,
NUV,Nuveen Municipal Value Fund Inc.,Nuveen,"""Nuveen Municipal Value Fund Inc. (NUV)"":[""NUV"",""Nuveen""],",,
NAD,Nuveen Quality Municipal Income Fund,Nuveen,"""Nuveen Quality Municipal Income Fund (NAD)"":[""NAD"",""Nuveen""],",,
NVDA,NVIDIA Corporation,NVIDIA,"""NVIDIA Corporation (NVDA)"":[""NVDA"",""NVIDIA""],",,
NVR,NVR Inc.,NVR,"""NVR Inc. (NVR)"":[""NVR"",""NVR""],",,
OI,O-I Glass Inc.,O-I,"""O-I Glass Inc. (OI)"":[""OI"",""O-I""],",,
ORLY,O'Reilly Automotive Inc.,O'Reilly,"""O'Reilly Automotive Inc. (ORLY)"":[""ORLY"",""O'Reilly""],",,
OSH,Oak Street Health Inc.,Oak,"""Oak Street Health Inc. (OSH)"":[""OSH"",""Oak""],",,
OXY,Occidental Petroleum Corporation,Occidental,"""Occidental Petroleum Corporation (OXY)"":[""OXY"",""Occidental""],",,
OGE,OGE Energy Corp,OGE,"""OGE Energy Corp (OGE)"":[""OGE"",""OGE""],",,
OKTA,Okta Inc.,Okta,"""Okta Inc. (OKTA)"":[""OKTA"",""Okta""],",,
ODFL,Old Dominion Freight Line Inc.,Old,"""Old Dominion Freight Line Inc. (ODFL)"":[""ODFL"",""Old""],",,
ONB,Old National Bancorp,Old,"""Old National Bancorp (ONB)"":[""ONB"",""Old""],",,
ORI,Old Republic International Corporation,Old,"""Old Republic International Corporation (ORI)"":[""ORI"",""Old""],",,
OLN,Olin Corporation,Olin,"""Olin Corporation (OLN)"":[""OLN"",""Olin""],",,
OLLI,Ollie's Bargain Outlet Holdings Inc.,Ollie's,"""Ollie's Bargain Outlet Holdings Inc. (OLLI)"":[""OLLI"",""Ollie's""],",,
OHI,Omega Healthcare Investors Inc.,Omega,"""Omega Healthcare Investors Inc. (OHI)"":[""OHI"",""Omega""],",,
OMCL,Omnicell Inc.,Omnicell,"""Omnicell Inc. (OMCL)"":[""OMCL"",""Omnicell""],",,
OMC,Omnicom Group Inc.,Omnicom,"""Omnicom Group Inc. (OMC)"":[""OMC"",""Omnicom""],",,
ON,ON Semiconductor Corporation,ON,"""ON Semiconductor Corporation (ON)"":[""ON"",""ON""],",,
OKE,ONEOK Inc.,ONEOK,"""ONEOK Inc. (OKE)"":[""OKE"",""ONEOK""],",,
ONTO,Onto Innovation Inc.,Onto,"""Onto Innovation Inc. (ONTO)"":[""ONTO"",""Onto""],",,
LPRO,Open Lending Corporation,Open,"""Open Lending Corporation (LPRO)"":[""LPRO"",""Open""],",,
OTEX,Open Text Corporation,Open,"""Open Text Corporation (OTEX)"":[""OTEX"",""Open""],",,
OPEN,Opendoor Technologies Inc,Opendoor,"""Opendoor Technologies Inc (OPEN)"":[""OPEN"",""Opendoor""],",,
OPK,OPKO Health Inc.,OPKO,"""OPKO Health Inc. (OPK)"":[""OPK"",""OPKO""],",,
OPCH,Option Care Health Inc.,Option,"""Option Care Health Inc. (OPCH)"":[""OPCH"",""Option""],",,
ORCL,Oracle Corporation,Oracle,"""Oracle Corporation (ORCL)"":[""ORCL"",""Oracle""],",,
ORGO,Organogenesis Holdings Inc.,Organogenesis,"""Organogenesis Holdings Inc. (ORGO)"":[""ORGO"",""Organogenesis""],",,
ORA,Ormat Technologies Inc.,Ormat,"""Ormat Technologies Inc. (ORA)"":[""ORA"",""Ormat""],",,
OCDX,Ortho Clinical Diagnostics plc,Ortho,"""Ortho Clinical Diagnostics plc (OCDX)"":[""OCDX"",""Ortho""],",,
OSK,Oshkosh Corporation,Oshkosh,"""Oshkosh Corporation (OSK)"":[""OSK"",""Oshkosh""],",,
OM,Outset Medical Inc.,Outset,"""Outset Medical Inc. (OM)"":[""OM"",""Outset""],",,
OSTK,Overstock.com Inc.,Overstock.com,"""Overstock.com Inc. (OSTK)"":[""OSTK"",""Overstock.com""],",,
OVV,Ovintiv Inc.,Ovintiv,"""Ovintiv Inc. (OVV)"":[""OVV"",""Ovintiv""],",,
OMI,Owens & Minor Inc.,Owens,"""Owens & Minor Inc. (OMI)"":[""OMI"",""Owens""],",,
OC,Owens Corning Inc New,Owens,"""Owens Corning Inc New (OC)"":[""OC"",""Owens""],",,
PCAR,PACCAR Inc.,PACCAR,"""PACCAR Inc. (PCAR)"":[""PCAR"",""PACCAR""],",,
PACB,Pacific Biosciences of California Inc.,Pacific,"""Pacific Biosciences of California Inc. (PACB)"":[""PACB"",""Pacific""],",,
PCG,Pacific Gas & Electric Co.,Pacific,"""Pacific Gas & Electric Co. (PCG)"":[""PCG"",""Pacific""],",,
PPBI,Pacific Premier Bancorp Inc,Pacific,"""Pacific Premier Bancorp Inc (PPBI)"":[""PPBI"",""Pacific""],",,
PCRX,Pacira BioSciences Inc.,Pacira,"""Pacira BioSciences Inc. (PCRX)"":[""PCRX"",""Pacira""],",,
PKG,Packaging Corporation of America,Packaging,"""Packaging Corporation of America (PKG)"":[""PKG"",""Packaging""],",,
PTVE,Pactiv Evergreen Inc.,Pactiv,"""Pactiv Evergreen Inc. (PTVE)"":[""PTVE"",""Pactiv""],",,
PACW,PacWest Bancorp,PacWest,"""PacWest Bancorp (PACW)"":[""PACW"",""PacWest""],",,
PANW,Palo Alto Networks Inc.,Palo,"""Palo Alto Networks Inc. (PANW)"":[""PANW"",""Palo""],",,
PAAS,Pan American Silver Corp.,Pan,"""Pan American Silver Corp. (PAAS)"":[""PAAS"",""Pan""],",,
PZZA,Papa John's International Inc.,Papa,"""Papa John's International Inc. (PZZA)"":[""PZZA"",""Papa""],",,
PGRE,Paramount Group Inc.,Paramount,"""Paramount Group Inc. (PGRE)"":[""PGRE"",""Paramount""],",,
PK,Park Hotels & Resorts Inc.,Park,"""Park Hotels & Resorts Inc. (PK)"":[""PK"",""Park""],",,
PH,Parker-Hannifin Corporation,Parker-Hannifin,"""Parker-Hannifin Corporation (PH)"":[""PH"",""Parker-Hannifin""],",,
PATK,Patrick Industries Inc.,Patrick,"""Patrick Industries Inc. (PATK)"":[""PATK"",""Patrick""],",,
PDCO,Patterson Companies Inc.,Patterson,"""Patterson Companies Inc. (PDCO)"":[""PDCO"",""Patterson""],",,
PAYX,Paychex Inc.,Paychex,"""Paychex Inc. (PAYX)"":[""PAYX"",""Paychex""],",,
PCTY,Paylocity Holding Corporation,Paylocity,"""Paylocity Holding Corporation (PCTY)"":[""PCTY"",""Paylocity""],",,
PYPL,PayPal Holdings Inc.,PayPal,"""PayPal Holdings Inc. (PYPL)"":[""PYPL"",""PayPal""],",,
PDCE,PDC Energy Inc.,PDC,"""PDC Energy Inc. (PDCE)"":[""PDCE"",""PDC""],",,
PEB,Pebblebrook Hotel Trust of Beneficial Interest,Pebblebrook,"""Pebblebrook Hotel Trust of Beneficial Interest (PEB)"":[""PEB"",""Pebblebrook""],",,
PEGA,Pegasystems Inc.,Pegasystems,"""Pegasystems Inc. (PEGA)"":[""PEGA"",""Pegasystems""],",,
PTON,Peloton Interactive Inc.,Peloton,"""Peloton Interactive Inc. (PTON)"":[""PTON"",""Peloton""],",,
PBA,Pembina Pipeline Corp.,Pembina,"""Pembina Pipeline Corp. (PBA)"":[""PBA"",""Pembina""],",,
PENN,Penn National Gaming Inc.,Penn,"""Penn National Gaming Inc. (PENN)"":[""PENN"",""Penn""],",,
PFSI,PennyMac Financial Services Inc.,PennyMac,"""PennyMac Financial Services Inc. (PFSI)"":[""PFSI"",""PennyMac""],",,
PAG,Penske Automotive Group Inc.,Penske,"""Penske Automotive Group Inc. (PAG)"":[""PAG"",""Penske""],",,
PBCT,People's United Financial Inc.,People's,"""People's United Financial Inc. (PBCT)"":[""PBCT"",""People's""],",,
PEP,PepsiCo Inc.,PepsiCo,"""PepsiCo Inc. (PEP)"":[""PEP"",""PepsiCo""],",,
PRFT,Perficient Inc.,Perficient,"""Perficient Inc. (PRFT)"":[""PRFT"",""Perficient""],",,
PFGC,Performance Food Group Company,Performance,"""Performance Food Group Company (PFGC)"":[""PFGC"",""Performance""],",,
PKI,PerkinElmer Inc.,PerkinElmer,"""PerkinElmer Inc. (PKI)"":[""PKI"",""PerkinElmer""],",,
PRGO,Perrigo Company plc,Perrigo,"""Perrigo Company plc (PRGO)"":[""PRGO"",""Perrigo""],",,
WOOF,Petco Health and Wellness Company Inc.,Petco,"""Petco Health and Wellness Company Inc. (WOOF)"":[""WOOF"",""Petco""],",,
PFE,Pfizer Inc.,Pfizer,"""Pfizer Inc. (PFE)"":[""PFE"",""Pfizer""],",,
PM,Philip Morris International Inc,Philip,"""Philip Morris International Inc (PM)"":[""PM"",""Philip""],",,
PSX,Phillips 66,Phillips,"""Phillips 66 (PSX)"":[""PSX"",""Phillips""],",,
PSXP,Phillips 66 Partners LP,Phillips,"""Phillips 66 Partners LP (PSXP)"":[""PSXP"",""Phillips""],",,
PHR,Phreesia Inc.,Phreesia,"""Phreesia Inc. (PHR)"":[""PHR"",""Phreesia""],",,
DOC,Physicians Realty Trust of Beneficial Interest,Physicians,"""Physicians Realty Trust of Beneficial Interest (DOC)"":[""DOC"",""Physicians""],",,
PDM,Piedmont Office Realty Trust Inc.,Piedmont,"""Piedmont Office Realty Trust Inc. (PDM)"":[""PDM"",""Piedmont""],",,
PPC,Pilgrim's Pride Corporation,Pilgrim's,"""Pilgrim's Pride Corporation (PPC)"":[""PPC"",""Pilgrim's""],",,
PTY,Pimco Corporate & Income Opportunity Fund,Pimco,"""Pimco Corporate & Income Opportunity Fund (PTY)"":[""PTY"",""Pimco""],",,
PNFP,Pinnacle Financial Partners Inc.,Pinnacle,"""Pinnacle Financial Partners Inc. (PNFP)"":[""PNFP"",""Pinnacle""],",,
PNW,Pinnacle West Capital Corporation,Pinnacle,"""Pinnacle West Capital Corporation (PNW)"":[""PNW"",""Pinnacle""],",,
PXD,Pioneer Natural Resources Company,Pioneer,"""Pioneer Natural Resources Company (PXD)"":[""PXD"",""Pioneer""],",,
PIPR,Piper Sandler Companies,Piper,"""Piper Sandler Companies (PIPR)"":[""PIPR"",""Piper""],",,
PJT,PJT Partners Inc.,PJT,"""PJT Partners Inc. (PJT)"":[""PJT"",""PJT""],",,
PAA,Plains All American Pipeline L.P.,Plains,"""Plains All American Pipeline L.P. (PAA)"":[""PAA"",""Plains""],",,
PLNT,Planet Fitness Inc.,Planet,"""Planet Fitness Inc. (PLNT)"":[""PLNT"",""Planet""],",,
PLXS,Plexus Corp.,Plexus,"""Plexus Corp. (PLXS)"":[""PLXS"",""Plexus""],",,
PLUG,Plug Power Inc.,Plug,"""Plug Power Inc. (PLUG)"":[""PLUG"",""Plug""],",,
PS,Pluralsight Inc.,Pluralsight,"""Pluralsight Inc. (PS)"":[""PS"",""Pluralsight""],",,
PNC,PNC Financial Services Group Inc.,PNC,"""PNC Financial Services Group Inc. (PNC)"":[""PNC"",""PNC""],",,
PNM,PNM Resources Inc.,PNM,"""PNM Resources Inc. (PNM)"":[""PNM"",""PNM""],",,
PII,Polaris Inc.,Polaris,"""Polaris Inc. (PII)"":[""PII"",""Polaris""],",,
POOL,Pool Corporation,Pool,"""Pool Corporation (POOL)"":[""POOL"",""Pool""],",,
BPOP,Popular Inc.,Popular,"""Popular Inc. (BPOP)"":[""BPOP"",""Popular""],",,
POR,Portland General Electric Co,Portland,"""Portland General Electric Co (POR)"":[""POR"",""Portland""],",,
POSH,Poshmark Inc.,Poshmark,"""Poshmark Inc. (POSH)"":[""POSH"",""Poshmark""],",,
POST,Post Holdings Inc.,Post,"""Post Holdings Inc. (POST)"":[""POST"",""Post""],",,
PCH,PotlatchDeltic Corporation,PotlatchDeltic,"""PotlatchDeltic Corporation (PCH)"":[""PCH"",""PotlatchDeltic""],",,
POWI,Power Integrations Inc.,Power,"""Power Integrations Inc. (POWI)"":[""POWI"",""Power""],",,
PPD,PPD Inc.,PPD,"""PPD Inc. (PPD)"":[""PPD"",""PPD""],",,
PPG,PPG Industries Inc.,PPG,"""PPG Industries Inc. (PPG)"":[""PPG"",""PPG""],",,
PPL,PPL Corporation,PPL,"""PPL Corporation (PPL)"":[""PPL"",""PPL""],",,
PQG,PQ Group Holdings Inc.,PQ,"""PQ Group Holdings Inc. (PQG)"":[""PQG"",""PQ""],",,
PRAH,PRA Health Sciences Inc.,PRA,"""PRA Health Sciences Inc. (PRAH)"":[""PRAH"",""PRA""],",,
PINC,Premier Inc.,Premier,"""Premier Inc. (PINC)"":[""PINC"",""Premier""],",,
PBH,Prestige Consumer Healthcare Inc.,Prestige,"""Prestige Consumer Healthcare Inc. (PBH)"":[""PBH"",""Prestige""],",,
PVG,Pretium Resources Inc.,Pretium,"""Pretium Resources Inc. (PVG)"":[""PVG"",""Pretium""],",,
PSMT,PriceSmart Inc.,PriceSmart,"""PriceSmart Inc. (PSMT)"":[""PSMT"",""PriceSmart""],",,
PRI,Primerica Inc.,Primerica,"""Primerica Inc. (PRI)"":[""PRI"",""Primerica""],",,
PRMW,Primo Water Corporation,Primo,"""Primo Water Corporation (PRMW)"":[""PRMW"",""Primo""],",,
PFG,Principal Financial Group Inc,Principal,"""Principal Financial Group Inc (PFG)"":[""PFG"",""Principal""],",,
PG,Procter & Gamble Company,Procter,"""Procter & Gamble Company (PG)"":[""PG"",""Procter""],",,
